population,feature,family,finite_n,missing_rate,train_min,train_p25,train_p50,train_p75,train_max,target_min,target_p25,target_p50,target_p75,target_max,median_shift_in_training_IQR,outside_training_range_n,outside_training_range_rate_among_finite,constant_training_feature
dev,graph.edge_abs_hhi,graph,50,0.0,0.0024491322206940127,0.00415872070495234,0.005143756227364403,0.00658250130668423,0.015689934927142515,0.0027801168599765847,0.003692252970548416,0.004194310251938646,0.005136645643982865,0.016147056984202948,-0.39172108842992587,1,0.02,False
dev,graph.edge_abs_sum,graph,50,0.0,21.06572769957711,66.14592803421692,87.04732276244613,108.28738190051081,207.96408171777148,19.130673626670614,88.08183576021838,109.6636986132944,128.69892092679947,187.5469852167007,0.5366776362914615,1,0.02,False
dev,graph.edge_abs_top10_share,graph,50,0.0,0.07500045744676678,0.12038390205150434,0.1381740958670518,0.1706262329824837,0.30900744850327544,0.08063994086240708,0.10626534115783103,0.12158795789130253,0.14215482894116807,0.3181274410735632,-0.33012278030122744,1,0.02,False
dev,graph.edge_abs_top1_share,graph,50,0.0,0.009326836934978024,0.016150994824215503,0.01980054003794312,0.02423867289383109,0.05333705670523701,0.01135072243267101,0.013929147674565583,0.016767997485880884,0.02026682752684092,0.05051888118664776,-0.3749583657953852,0,0.0,False
dev,graph.edge_count,graph,50,0.0,841.0,1609.5,1975.0,2263.0,3437.0,851.0,1966.75,2301.5,2493.0,3252.0,0.4996174445294568,0,0.0,False
dev,graph.edge_negative_abs_sum,graph,50,0.0,10.724576044274727,34.263029113033554,43.57617456233129,56.5085974085232,105.64585712342523,9.389026124816155,43.6971731669837,55.32410852181056,66.17372808280197,96.7302132541954,0.5281022180881392,1,0.02,False
dev,graph.edge_negative_fraction,graph,50,0.0,0.4611579866162351,0.4876523672741428,0.5022727272727273,0.5166900101910162,0.5333653384541527,0.46258503401360546,0.4864466700907379,0.4959666710611037,0.5075858304472218,0.5311398354876615,-0.2171683228448007,0,0.0,False
dev,graph.edge_positive_sum,graph,50,0.0,10.341151655302383,32.60238956033572,43.159833651880035,53.30887921321846,102.31822459434625,9.741647501854459,42.22352136511472,53.5072329330942,63.98442050895392,90.8167719625053,0.4997176950161425,1,0.02,False
dev,graph.edge_signed_mean,graph,50,0.0,-0.007713904300887694,-0.0022067991469228126,-0.0005694853999423646,0.0009608090877023138,0.003907687470578262,-0.0054650654216606325,-0.002043825132651417,-0.0005514439113310675,0.0006610095749760095,0.0034286126891505315,0.0056956186734475655,0,0.0,False
dev,graph.edge_signed_std,graph,50,0.0,0.08314971039326452,0.12204744876822966,0.13853561613559584,0.15990547674276795,0.1832323065017943,0.08333104010282233,0.1322753981151103,0.1471406279759869,0.1607518208844392,0.19241833046469467,0.2272968852518791,1,0.02,False
dev,graph.edge_signed_sum,graph,50,0.0,-20.40327687584795,-4.423975394049194,-1.1336887072829995,1.9849084141897038,9.744925454171607,-13.052426075490075,-4.74463792876486,-1.2920544049411546,1.381937161400856,8.537298216164345,-0.02471033995881922,0,0.0,False
dev,graph.empty_after_pruning,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.error_influence_fraction,graph,50,0.0,0.36571533715211924,0.39979109277507263,0.40596307643505064,0.4130495276278836,0.4294728149030215,0.3908091134966629,0.39926002731082233,0.40821039422236116,0.4142919342287334,0.44167680342682525,0.16950098652361353,1,0.02,False
dev,graph.error_node_count,graph,50,0.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,,0,0.0,True
dev,graph.feature_node_count,graph,50,0.0,1.0,3.0,4.0,5.0,7.0,1.0,4.0,5.0,5.0,7.0,0.5,0,0.0,False
dev,graph.graph_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.input_logit_min_hops,graph,50,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
dev,graph.input_logit_min_positive_distance,graph,50,0.0,33.859847040023865,55.0456677959885,70.60465613147294,85.04694261443913,248.02093142138207,35.627110943246706,56.879229135692235,67.5148489875086,96.77658791831811,171.58223090618702,-0.10298919504794243,0,0.0,False
dev,graph.input_logit_path_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.input_logit_reachability_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.input_logit_reachable_logit_fraction,graph,50,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
dev,graph.layer_0_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_0_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_0_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_10_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_10_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_10_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_11_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_11_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_11_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_12_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_12_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_12_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_13_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_13_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_13_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_14_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_14_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_14_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_15_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_15_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_15_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_16_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_16_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_16_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_17_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_17_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_17_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_18_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_18_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_18_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_19_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_19_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_19_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_1_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_1_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_1_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_20_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_20_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_20_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_21_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_21_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_21_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_22_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,6.589533805847168,0.0,0.0,0.0,0.0,0.0,,0,0.0,False
dev,graph.layer_22_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,False
dev,graph.layer_22_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,0,0.0,False
dev,graph.layer_23_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_23_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_23_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_24_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_24_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_24_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_25_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_25_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_25_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_26_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,7.644421100616455,0.0,0.0,0.0,0.0,7.188985824584961,,0,0.0,False
dev,graph.layer_26_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,1,0.02,False
dev,graph.layer_26_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2857142857142857,,1,0.02,False
dev,graph.layer_27_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_27_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_27_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_28_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_28_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_28_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_29_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,6.874417781829834,0.0,0.0,0.0,0.0,6.862137317657471,,0,0.0,False
dev,graph.layer_29_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0.0,False
dev,graph.layer_29_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.14285714285714285,,0,0.0,False
dev,graph.layer_2_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_2_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_2_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_30_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,8.666794776916504,0.0,0.0,0.0,0.0,0.0,,0,0.0,False
dev,graph.layer_30_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,False
dev,graph.layer_30_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0,0.0,False
dev,graph.layer_31_activation_mean,graph,50,0.0,6.692624409993489,7.281009614467621,7.505127906799316,7.710054779052735,8.400646209716797,6.5510077476501465,7.148779213428497,7.282238026460012,7.464937806129456,8.073188304901123,-0.5195021380903762,1,0.02,False
dev,graph.layer_31_feature_count,graph,50,0.0,1.0,3.0,4.0,4.0,7.0,1.0,4.0,5.0,5.0,6.0,1.0,0,0.0,False
dev,graph.layer_31_feature_fraction,graph,50,0.0,0.5,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,,0,0.0,False
dev,graph.layer_3_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_3_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_3_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_4_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_4_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_4_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_5_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_5_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_5_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_6_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_6_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_6_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_7_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_7_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_7_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_8_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_8_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_8_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_9_activation_mean,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_9_feature_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_9_feature_fraction,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.layer_metadata_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.logit_node_count,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.logit_probabilities_missing,graph,50,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
dev,graph.node_count,graph,50,0.0,789.0,801.0,809.0,816.0,1098.0,791.0,803.75,812.5,819.75,1109.0,0.23333333333333334,1,0.02,False
dev,graph.node_influence_effective_count,graph,50,0.0,3.9224764937916277,3.9567665826787013,3.9730457950144884,3.9953779550915893,4.074854254389468,3.9115288383927695,3.9648371397683055,3.9834412744837358,4.00318217780026,4.046451759390827,0.2692336174452441,1,0.02,False
dev,graph.node_influence_hhi,graph,50,0.0,0.24540755020202046,0.250289232230703,0.25169606684494644,0.2527316393294743,0.25494097965475854,0.2471300930943373,0.24980140673528944,0.251039222455431,0.25221718310407265,0.2556545129323131,-0.26893321340488335,1,0.02,False
dev,graph.node_influence_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.node_influence_top10_share,graph,50,0.0,0.6179505694460953,0.6349773816190112,0.6446933514414687,0.6589557951328329,0.7003319159375195,0.6246847626179743,0.6370140870237097,0.6454601909876417,0.6572897040129582,0.6906847832827394,0.03198041212072047,0,0.0,False
dev,graph.node_influence_top1_share,graph,50,0.0,0.49172575654868517,0.49615106455938873,0.4975696946728226,0.49843079999067563,0.49970017285642654,0.4933423500619265,0.495222881919021,0.4969815555887487,0.49802179904921906,0.4994990951510953,-0.2579856750052353,0,0.0,False
dev,graph.path_budget_exhausted,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.sampled_hop_statistics_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.sampled_path_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.sampled_path_source_count,graph,50,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,0,0.0,True
dev,graph.sampled_reachable_max_hops,graph,50,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0,0.0,False
dev,graph.sampled_reachable_mean_hops,graph,50,0.0,1.0,1.25,1.3076923076923077,1.4166666666666667,1.6153846153846154,1.0909090909090908,1.25,1.3603896103896105,1.4285714285714286,1.6666666666666667,0.31618381618381647,3,0.06,False
dev,graph.sampled_reachable_pair_fraction,graph,50,0.0,0.5,0.625,0.75,0.8125,0.9375,0.5,0.6875,0.75,0.8125,0.9375,0.0,0,0.0,False
dev,graph.score_node_count,graph,50,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
dev,graph.selected_logit_entropy,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.selected_logit_probability_mass,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.token_node_count,graph,50,0.0,691.0,700.5,708.0,715.0,999.0,692.0,703.25,711.0,717.0,1007.0,0.20689655172413793,1,0.02,False
dev,graph.top_logit_probability,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.weak_components,graph,50,0.0,116.0,160.5,179.0,216.0,406.0,129.0,168.25,188.5,231.25,372.0,0.17117117117117117,0,0.0,False
dev,graph.weighted_path_budget_exhausted,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,graph.weighted_path_missing,graph,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
dev,hidden.layer_0.input_mean,hidden,50,0.0,-0.00015469810750801116,0.00027606192452367395,0.0003436254628468305,0.0003984055801993236,0.0005447062430903316,-0.00024757758365012705,0.0002326831418031361,0.00034894801501650363,0.0004352342293714173,0.0005614106194116175,0.04350492994736061,4,0.08,False
dev,hidden.layer_0.input_rms,hidden,50,0.0,0.2526659071445465,0.26904064416885376,0.269583523273468,0.2701318562030792,0.2713736891746521,0.2529130280017853,0.26873989403247833,0.26943325996398926,0.2699630409479141,0.2712244689464569,-0.13770312713368837,0,0.0,False
dev,hidden.layer_0.output_mean,hidden,50,0.0,5.0744361942633986e-05,5.597196286544204e-05,5.885311111342162e-05,6.121420119598042e-05,7.386654760921374e-05,5.1938459364464507e-05,5.5418916417693254e-05,5.677671651937999e-05,5.869656888535246e-05,7.49811515561305e-05,-0.39608931588358026,1,0.02,False
dev,hidden.layer_0.output_rms,hidden,50,0.0,0.010257303714752197,0.011477196123450994,0.011527479626238346,0.011561455205082893,0.01162585150450468,0.010265683755278587,0.011473947670310736,0.011512679513543844,0.011542880907654762,0.011615650728344917,-0.17565005941031805,0,0.0,False
dev,hidden.layer_1.input_mean,hidden,50,0.0,0.0010187756270170212,0.0012885220348834991,0.0013608202571049333,0.0014923750422894955,0.002186504192650318,0.0011735542211681604,0.0013067525869701058,0.001370132842566818,0.0015077476273290813,0.002207480138167739,0.04568284559735569,1,0.02,False
dev,hidden.layer_1.input_rms,hidden,50,0.0,0.35579726099967957,0.3635186702013016,0.3641526699066162,0.36457309126853943,0.3658079504966736,0.3550059199333191,0.36348962038755417,0.3642137199640274,0.36465390026569366,0.3656613826751709,0.057899125224346745,1,0.02,False
dev,hidden.layer_1.output_mean,hidden,50,0.0,-2.4439494154648855e-05,4.3116690449096495e-06,8.807319318293594e-06,1.0209065294475295e-05,2.3288241209229454e-05,-1.9369734218344092e-05,-6.856002272570549e-07,6.539019750562147e-06,1.084463497136312e-05,1.4852284039079677e-05,-0.38462729512172616,0,0.0,False
dev,hidden.layer_1.output_rms,hidden,50,0.0,0.016499988734722137,0.01723355334252119,0.017300650477409363,0.017338812351226807,0.017461257055401802,0.016497619450092316,0.017266815528273582,0.0173142459243536,0.017384481616318226,0.017474519088864326,0.12916183718070093,2,0.04,False
dev,hidden.layer_10.input_mean,hidden,50,0.0,0.009467734023928642,0.010278740432113409,0.010660490021109581,0.0110874786041677,0.01202522125095129,0.009389414452016354,0.010283472016453743,0.010574265848845243,0.010963701410219073,0.012000280432403088,-0.10661568260753407,1,0.02,False
dev,hidden.layer_10.input_rms,hidden,50,0.0,0.8333509564399719,0.8393421173095703,0.8399445414543152,0.841044157743454,0.8443419337272644,0.8330175876617432,0.8391527384519577,0.8396210670471191,0.8399892151355743,0.842222273349762,-0.19005095340652414,1,0.02,False
dev,hidden.layer_10.output_mean,hidden,50,0.0,-0.00021662694052793086,-9.553430209052749e-05,-6.982676131883636e-05,-5.38204640179174e-05,-1.394703213009052e-05,-0.00022217132209334522,-0.00010172376642003655,-7.090251165209338e-05,-5.302855333866319e-05,-3.2353418646380305e-05,-0.025788812129550188,2,0.04,False
dev,hidden.layer_10.output_rms,hidden,50,0.0,0.05468376353383064,0.057219794020056725,0.05751146748661995,0.05776733346283436,0.058629997074604034,0.05462512746453285,0.057242835871875286,0.057390378788113594,0.057576301507651806,0.058190472424030304,-0.22115064056770015,1,0.02,False
dev,hidden.layer_11.input_mean,hidden,50,0.0,0.013909938745200634,0.01434213388711214,0.014635832980275154,0.01497260807082057,0.015607030130922794,0.013486914336681366,0.014330413425341249,0.014666155446320772,0.015028106281533837,0.015652844682335854,0.04809469892527917,5,0.1,False
dev,hidden.layer_11.input_rms,hidden,50,0.0,0.8309611678123474,0.8380435109138489,0.8387242555618286,0.8400869965553284,0.8440743684768677,0.8302988409996033,0.8377482295036316,0.8382849991321564,0.8390140682458878,0.8415594100952148,-0.21495449772488626,2,0.04,False
dev,hidden.layer_11.output_mean,hidden,50,0.0,-0.0006217194604687393,-0.0005739488988183439,-0.000545042974408716,-0.0004928263078909367,-0.00037064767093397677,-0.0006369738257490098,-0.0005827421409776434,-0.0005481485859490931,-0.0005216730933170766,-0.00033916652319021523,-0.038282943195887424,4,0.08,False
dev,hidden.layer_11.output_rms,hidden,50,0.0,0.05909851938486099,0.06258859857916832,0.06283003836870193,0.06321501359343529,0.0644388273358345,0.05892140790820122,0.06249629333615303,0.06274354457855225,0.06295881047844887,0.06350219249725342,-0.1380774537323374,2,0.04,False
